trial,max_depth,min_samples_leaf,n_estimators,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted
5,40.0,1,200,0.6470397929472662,0.6562485150554745,0.5803105492180592,0.5900110052741424,0.6529556369050189,0.6470397929472662,0.6328025707453295
2,,1,400,0.6486573924296344,0.6552218771498433,0.5805741153575831,0.5896181654671205,0.6532961229539663,0.6486573924296344,0.6338508467019782
7,40.0,2,200,0.6496279521190553,0.6588483316606254,0.5803039211555002,0.5892757874910456,0.655409786584958,0.6496279521190553,0.6342935310901914
3,,2,200,0.6489809123261081,0.6592411162689378,0.5797612785791068,0.5888996003443329,0.6552091541254296,0.6489809123261081,0.6337257100630732
1,,1,200,0.6460692332578454,0.6510099837862423,0.5790996703920975,0.5884228398213246,0.6500362857210913,0.6460692332578454,0.631947386087599
6,40.0,1,400,0.6473633128437399,0.6553871731450422,0.5791940609434728,0.5882450681865194,0.652483000395125,0.6473633128437399,0.6323781752651353
4,,2,400,0.6457457133613718,0.6586706135463306,0.5764318804701327,0.585655967187147,0.6530416974025229,0.6457457133613718,0.6303450514086297
8,40.0,2,400,0.6457457133613718,0.6591374846244356,0.5761015822696622,0.5851849719757521,0.6532172722271736,0.6457457133613718,0.630119441957861
